Sample	Percent	Start	End
P-0000067-T02-IM5	0	0	0
P-0000199-T01-IM3	0	0	0
P-0000269-T01-IM3	0	0	0
P-0000366-T01-IM3	0	0	0
P-0000666-T01-IM3	0	0	0
P-0000667-T01-IM3	0	0	0
P-0001086-T01-IM3	0	0	0
P-0001140-T01-IM3	0	0	0
P-0001285-T01-IM3	0	0	0
P-0001421-T01-IM3	0	0	0
P-0001457-T01-IM3	0	0	0
P-0001547-T01-IM3	0	0	0
P-0001570-T01-IM3	0	0	0
P-0001616-T01-IM3	0	0	0
P-0001747-T01-IM3	0	0	0
P-0001796-T01-IM3	0	0	0
P-0001801-T01-IM3	0	0	0
P-0001965-T01-IM3	0	0	0
P-0001985-T01-IM3	0	0	0
P-0002242-T02-IM3	0	0	0
P-0002310-T01-IM3	0	0	0
P-0002643-T01-IM3	0	0	0
P-0002802-T01-IM3	0	0	0
P-0003191-T01-IM5	0	0	0
P-0003539-T01-IM5	0	0	0
P-0003763-T01-IM5	0	0	0
P-0003818-T01-IM5	0	0	0
P-0003829-T01-IM5	0	0	0
P-0003873-T01-IM5	0	0	0
P-0004167-T01-IM5	0	0	0
P-0004360-T01-IM5	0	0	0
P-0004821-T01-IM5	0	0	0
P-0004822-T01-IM5	0	0	0
P-0005224-T01-IM5	0	0	0
P-0005531-T01-IM5	0	0	0
P-0005745-T01-IM5	0	0	0
P-0005775-T02-IM5	0	0	0
P-0006217-T01-IM5	0	0	0
P-0006340-T01-IM5	0	0	0
P-0006656-T01-IM5	0	0	0
P-0006892-T01-IM5	0	0	0
P-0007134-T01-IM5	0	0	0
P-0007535-T01-IM5	0	0	0
P-0007899-T01-IM5	0	0	0
P-0008052-T01-IM5	0	0	0
P-0009372-T01-IM5	0	0	0
P-0009394-T02-IM6	0	0	0
P-0009524-T01-IM5	0	0	0
P-0009601-T01-IM5	0	0	0
P-0009750-T01-IM5	0	0	0
P-0009840-T01-IM5	0	0	0
P-0010011-T01-IM5	0	0	0
P-0010214-T01-IM5	0	0	0
P-0010357-T01-IM5	0	0	0
P-0010510-T01-IM5	0	0	0
P-0010690-T01-IM5	0	0	0
P-0011086-T01-IM5	0	0	0
P-0011426-T01-IM5	0	0	0
P-0011589-T01-IM5	0	0	0
P-0012367-T01-IM5	0	0	0
P-0012808-T01-IM5	0	0	0
P-0013279-T01-IM5	0	0	0
P-0014146-T01-IM5	0	0	0
P-0014175-T01-IM5	0	0	0
P-0014391-T01-IM6	0	0	0
P-0014561-T01-IM6	0	0	0
P-0015095-T01-IM6	0	0	0
P-0015457-T01-IM6	0	0	0
P-0015507-T01-IM6	0	0	0
P-0015651-T03-IM6	0	0	0
P-0015976-T01-IM6	0	0	0
P-0016322-T01-IM6	0	0	0
P-0016488-T01-IM6	0	0	0
P-0016553-T01-IM6	0	0	0
P-0017005-T01-IM6	0	0	0
P-0017434-T01-IM6	0	0	0
P-0017470-T01-IM6	0	0	0
