Sample	Percent	Start	End
P-0000334-T01-IM3	0	0	0
P-0000366-T01-IM3	0	0	0
P-0000403-T01-IM3	0	0	0
P-0000666-T01-IM3	0	0	0
P-0000667-T01-IM3	0	0	0
P-0001050-T01-IM3	0	0	0
P-0001105-T01-IM3	0	0	0
P-0001140-T01-IM3	0	0	0
P-0001284-T01-IM3	0	0	0
P-0001392-T01-IM3	0	0	0
P-0001421-T01-IM3	0	0	0
P-0001547-T01-IM3	0	0	0
P-0001561-T01-IM3	0	0	0
P-0001570-T01-IM3	0	0	0
P-0001634-T01-IM3	0	0	0
P-0001747-T01-IM3	0	0	0
P-0001796-T01-IM3	0	0	0
P-0001801-T01-IM3	0	0	0
P-0001907-T01-IM3	0	0	0
P-0001911-T01-IM3	0	0	0
P-0001965-T01-IM3	0	0	0
P-0001985-T01-IM3	0	0	0
P-0001992-T01-IM3	0	0	0
P-0002110-T02-IM6	0	0	0
P-0002227-T01-IM3	0	0	0
P-0002242-T02-IM3	0	0	0
P-0002285-T01-IM3	0	0	0
P-0002302-T01-IM3	0	0	0
P-0002310-T01-IM3	0	0	0
P-0002497-T01-IM3	0	0	0
P-0002771-T01-IM3	0	0	0
P-0003191-T01-IM5	0	0	0
P-0003194-T01-IM5	0	0	0
P-0003539-T01-IM5	0	0	0
P-0003748-T01-IM5	0	0	0
P-0003813-T01-IM5	0	0	0
P-0003873-T01-IM5	0	0	0
P-0004005-T01-IM3	0	0	0
P-0004167-T01-IM5	0	0	0
P-0004175-T01-IM5	0	0	0
P-0004524-T02-IM5	0	0	0
P-0004822-T01-IM5	0	0	0
P-0004829-T01-IM5	0	0	0
P-0004867-T01-IM5	0	0	0
P-0004945-T01-IM5	0	0	0
P-0005195-T01-IM5	0	0	0
P-0005224-T01-IM5	0	0	0
P-0005592-T01-IM5	0	0	0
P-0006217-T01-IM5	0	0	0
P-0006656-T01-IM5	0	0	0
P-0009394-T02-IM6	0	0	0
P-0009598-T01-IM5	0	0	0
P-0009601-T01-IM5	0	0	0
P-0009750-T01-IM5	0	0	0
P-0010573-T01-IM5	0	0	0
P-0010598-T01-IM5	0	0	0
P-0010946-T01-IM5	0	0	0
P-0012367-T01-IM5	0	0	0
P-0013054-T01-IM5	0	0	0
P-0013279-T01-IM5	0	0	0
P-0014146-T01-IM5	0	0	0
P-0014953-T01-IM6	0	0	0
P-0015095-T01-IM6	0	0	0
P-0015726-T01-IM6	0	0	0
P-0015976-T01-IM6	0	0	0
P-0016488-T01-IM6	0	0	0
P-0016553-T01-IM6	0	0	0
P-0017470-T01-IM6	0	0	0
P-0017563-T01-IM5	0	0	0
P-0018024-T01-IM6	0	0	0
P-0018184-T01-IM6	0	0	0
P-0018202-T01-IM6	0	0	0
P-0018212-T01-IM6	0	0	0
P-0018534-T01-IM6	0	0	0
P-0018757-T01-IM6	0	0	0
P-0018996-T01-IM6	0	0	0
P-0018997-T01-IM6	0	0	0
P-0019391-T01-IM6	0	0	0
P-0019454-T01-IM6	0	0	0
P-0019814-T01-IM6	0	0	0
P-0019841-T01-IM6	0	0	0
P-0019934-T01-IM6	0	0	0
P-0019991-T01-IM6	0	0	0
P-0020006-T01-IM6	0	0	0
P-0020050-T01-IM6	0	0	0
P-0020118-T01-IM6	0	0	0
P-0020298-T01-IM6	0	0	0
P-0020315-T01-IM6	0	0	0
P-0020323-T01-IM6	0	0	0
P-0020434-T01-IM6	0	0	0
P-0020687-T01-IM6	0	0	0
P-0020688-T01-IM6	0	0	0
P-0020970-T01-IM6	0	0	0
P-0021045-T02-IM6	0	0	0
P-0021107-T01-IM6	0	0	0
P-0021389-T01-IM6	0	0	0
P-0021524-T01-IM6	0	0	0
P-0021534-T01-IM6	0	0	0
P-0021602-T01-IM6	0	0	0
P-0021750-T01-IM6	0	0	0
P-0021762-T02-IM6	0	0	0
P-0021785-T01-IM6	0	0	0
P-0021891-T01-IM6	0	0	0
P-0021908-T01-IM6	0	0	0
P-0022003-T01-IM6	0	0	0
P-0022126-T01-IM6	0	0	0
P-0022170-T01-IM6	0	0	0
P-0022185-T01-IM6	0	0	0
P-0022358-T01-IM6	0	0	0
P-0022507-T01-IM6	0	0	0
P-0022610-T01-IM6	0	0	0
P-0022754-T01-IM6	0	0	0
P-0023069-T01-IM6	0	0	0
P-0023506-T01-IM6	0	0	0
P-0023507-T01-IM6	0	0	0
P-0023547-T01-IM6	0	0	0
P-0023620-T01-IM6	0	0	0
P-0023747-T01-IM6	0	0	0
P-0023920-T01-IM6	0	0	0
P-0024118-T01-IM6	0	0	0
P-0024181-T01-IM6	0	0	0
P-0024318-T01-IM6	0	0	0
P-0024405-T01-IM6	0	0	0
P-0024448-T01-IM6	0	0	0
P-0024740-T01-IM6	0	0	0
P-0024831-T01-IM6	0	0	0
P-0024926-T01-IM6	0	0	0
P-0024971-T01-IM6	0	0	0
P-0025000-T01-IM6	0	0	0
P-0025279-T01-IM6	0	0	0
P-0025454-T01-IM6	0	0	0
P-0025645-T01-IM6	0	0	0
P-0025802-T02-IM6	0	0	0
P-0025811-T01-IM6	0	0	0
P-0025859-T01-IM6	0	0	0
P-0025949-T01-IM6	0	0	0
P-0025958-T01-IM6	0	0	0
P-0026190-T01-IM6	0	0	0
P-0026493-T01-IM6	0	0	0
P-0026495-T01-IM6	0	0	0
P-0026504-T01-IM6	0	0	0
P-0026514-T01-IM6	0	0	0
P-0026707-T01-IM6	0	0	0
P-0027108-T01-IM6	0	0	0
P-0027239-T01-IM6	0	0	0
P-0027872-T01-IM6	0	0	0
P-0028009-T01-IM6	0	0	0
P-0028328-T01-IM6	0	0	0
P-0028330-T01-IM6	0	0	0
P-0028432-T01-IM6	0	0	0
P-0028513-T01-IM6	0	0	0
P-0028695-T01-IM6	0	0	0
P-0028702-T01-IM6	0	0	0
P-0028704-T01-IM6	0	0	0
P-0028778-T01-IM6	0	0	0
P-0029084-T01-IM6	0	0	0
P-0029129-T01-IM6	0	0	0
P-0029223-T01-IM6	0	0	0
P-0029267-T03-IM6	0	0	0
P-0029325-T01-IM6	0	0	0
P-0029341-T01-IM6	0	0	0
P-0029354-T01-IM6	0	0	0
P-0029474-T01-IM6	0	0	0
P-0029548-T01-IM6	0	0	0
P-0029768-T01-IM6	0	0	0
P-0030010-T01-IM6	0	0	0
P-0030023-T01-IM6	0	0	0
P-0030026-T01-IM6	0	0	0
P-0030052-T01-IM6	0	0	0
P-0030569-T01-IM6	0	0	0
P-0030697-T01-IM6	0	0	0
P-0030779-T01-IM6	0	0	0
P-0030836-T01-IM6	0	0	0
P-0030874-T01-IM6	0	0	0
P-0030935-T01-IM6	0	0	0
P-0030958-T01-IM6	0	0	0
P-0031382-T01-IM6	0	0	0
P-0031395-T01-IM6	0	0	0
P-0031946-T01-IM6	0	0	0
P-0032378-T01-IM6	0	0	0
P-0032525-T01-IM6	0	0	0
P-0032813-T02-IM6	0	0	0
P-0033335-T01-IM6	0	0	0
P-0033523-T01-IM6	0	0	0
P-0033555-T01-IM6	0	0	0
P-0033784-T01-IM6	0	0	0
P-0033787-T01-IM6	0	0	0
P-0033798-T01-IM6	0	0	0
P-0034086-T01-IM6	0	0	0
P-0034227-T01-IM6	0	0	0
P-0034239-T01-IM6	0	0	0
P-0034250-T01-IM6	0	0	0
P-0034383-T01-IM6	0	0	0
P-0034470-T01-IM6	0	0	0
P-0034561-T01-IM6	0	0	0
P-0034872-T01-IM6	0	0	0
P-0035075-T01-IM6	0	0	0
P-0035120-T01-IM6	0	0	0
P-0035378-T01-IM6	0	0	0
P-0035382-T01-IM6	0	0	0
P-0035594-T01-IM6	0	0	0
P-0035757-T01-IM6	0	0	0
P-0036061-T01-IM6	0	0	0
P-0036063-T01-IM6	0	0	0
P-0036236-T01-IM6	0	0	0
P-0036257-T01-IM6	0	0	0
P-0036314-T01-IM6	0	0	0
P-0036321-T01-IM6	0	0	0
P-0036326-T01-IM6	0	0	0
P-0036348-T01-IM6	0	0	0
P-0036515-T01-IM6	0	0	0
P-0036582-T01-IM6	0	0	0
P-0036627-T01-IM6	0	0	0
P-0036673-T01-IM6	0	0	0
P-0036727-T01-IM6	0	0	0
P-0036770-T01-IM6	0	0	0
P-0036779-T01-IM6	0	0	0
P-0036814-T01-IM6	0	0	0
P-0036869-T01-IM6	0	0	0
P-0036872-T01-IM6	0	0	0
P-0036961-T01-IM6	0	0	0
P-0036971-T01-IM6	0	0	0
P-0037025-T01-IM6	0	0	0
P-0037049-T01-IM6	0	0	0
P-0037070-T01-IM6	0	0	0
P-0037072-T01-IM6	0	0	0
P-0037085-T01-IM6	0	0	0
P-0037100-T01-IM6	0	0	0
P-0037128-T01-IM6	0	0	0
P-0037178-T01-IM6	0	0	0
