Sample	Percent	Start	End
P-0000067-T02-IM5	0	0	0
P-0000073-T01-IM3	0	0	0
P-0000269-T01-IM3	0	0	0
P-0000633-T01-IM3	0	0	0
P-0000666-T01-IM3	0	0	0
P-0001285-T01-IM3	0	0	0
P-0001421-T01-IM3	0	0	0
P-0001547-T01-IM3	0	0	0
P-0001561-T01-IM3	0	0	0
P-0001575-T01-IM3	0	0	0
P-0001747-T01-IM3	0	0	0
P-0001801-T01-IM3	0	0	0
P-0001992-T01-IM3	0	0	0
P-0002110-T02-IM6	0	0	0
P-0002116-T01-IM3	0	0	0
P-0002302-T01-IM3	0	0	0
P-0002692-T01-IM3	0	0	0
P-0002771-T01-IM3	0	0	0
P-0003810-T01-IM5	0	0	0
P-0003813-T01-IM5	0	0	0
P-0003818-T01-IM5	0	0	0
P-0003829-T01-IM5	0	0	0
P-0003873-T01-IM5	0	0	0
P-0004167-T01-IM5	0	0	0
P-0004175-T01-IM5	0	0	0
P-0004308-T02-IM6	0	0	0
P-0004340-T01-IM5	0	0	0
P-0004524-T02-IM5	0	0	0
P-0004794-T01-IM5	0	0	0
P-0004821-T01-IM5	0	0	0
P-0004822-T01-IM5	0	0	0
P-0004829-T01-IM5	0	0	0
P-0004945-T01-IM5	0	0	0
P-0005592-T01-IM5	0	0	0
P-0005775-T02-IM5	0	0	0
P-0006217-T01-IM5	0	0	0
P-0006340-T01-IM5	0	0	0
P-0007535-T01-IM5	0	0	0
P-0007899-T01-IM5	0	0	0
P-0008037-T01-IM5	0	0	0
P-0009060-T01-IM5	0	0	0
P-0009479-T01-IM5	0	0	0
P-0009601-T01-IM5	0	0	0
P-0009750-T01-IM5	0	0	0
P-0009979-T02-IM6	0	0	0
P-0010633-T01-IM5	0	0	0
P-0011426-T01-IM5	0	0	0
P-0012173-T01-IM5	0	0	0
P-0013630-T01-IM5	0	0	0
P-0014697-T01-IM6	0	0	0
P-0014723-T01-IM6	0	0	0
P-0014857-T01-IM6	0	0	0
P-0015076-T01-IM6	0	0	0
P-0015095-T01-IM6	0	0	0
P-0015651-T03-IM6	0	0	0
P-0015726-T01-IM6	0	0	0
P-0016553-T01-IM6	0	0	0
P-0016865-T01-IM6	0	0	0
P-0017436-T01-IM6	0	0	0
P-0017516-T01-IM6	0	0	0
P-0017787-T01-IM6	0	0	0
P-0018024-T01-IM6	0	0	0
P-0018527-T01-IM6	0	0	0
P-0018534-T01-IM6	0	0	0
P-0018612-T01-IM6	0	0	0
P-0018755-T01-IM6	0	0	0
P-0018757-T01-IM6	0	0	0
P-0018944-T01-IM6	0	0	0
P-0018996-T01-IM6	0	0	0
P-0019008-T01-IM6	0	0	0
P-0019026-T01-IM6	0	0	0
P-0019338-T01-IM6	0	0	0
P-0019841-T01-IM6	0	0	0
P-0019940-T01-IM6	0	0	0
P-0019953-T01-IM6	0	0	0
P-0020058-T01-IM6	0	0	0
P-0020161-T01-IM6	0	0	0
P-0020354-T01-IM6	0	0	0
P-0020364-T01-IM6	0	0	0
P-0020432-T01-IM6	0	0	0
P-0020515-T01-IM6	0	0	0
P-0020525-T01-IM6	0	0	0
P-0020549-T01-IM6	0	0	0
P-0020552-T01-IM6	0	0	0
P-0020568-T01-IM6	0	0	0
P-0020699-T01-IM6	0	0	0
P-0020927-T01-IM6	0	0	0
P-0020968-T01-IM6	0	0	0
P-0021030-T01-IM6	0	0	0
P-0021114-T01-IM6	0	0	0
P-0021499-T01-IM6	0	0	0
P-0021534-T01-IM6	0	0	0
P-0021592-T01-IM6	0	0	0
P-0021632-T01-IM6	0	0	0
P-0021742-T01-IM6	0	0	0
P-0021891-T01-IM6	0	0	0
P-0021905-T02-IM6	0	0	0
P-0022016-T01-IM6	0	0	0
P-0022058-T01-IM6	0	0	0
P-0022059-T01-IM6	0	0	0
P-0022130-T01-IM6	0	0	0
P-0022185-T01-IM6	0	0	0
P-0022191-T01-IM6	0	0	0
P-0022522-T01-IM6	0	0	0
P-0022640-T01-IM6	0	0	0
P-0023069-T01-IM6	0	0	0
P-0023547-T01-IM6	0	0	0
P-0023560-T01-IM6	0	0	0
P-0023661-T01-IM6	0	0	0
P-0023840-T01-IM6	0	0	0
P-0024019-T01-IM6	0	0	0
P-0024181-T01-IM6	0	0	0
P-0024444-T01-IM6	0	0	0
P-0024723-T01-IM6	0	0	0
P-0024726-T01-IM6	0	0	0
P-0024738-T01-IM6	0	0	0
P-0024740-T01-IM6	0	0	0
P-0024831-T01-IM6	0	0	0
P-0024959-T01-IM6	0	0	0
P-0024971-T01-IM6	0	0	0
P-0025014-T01-IM6	0	0	0
P-0025063-T01-IM6	0	0	0
P-0025645-T01-IM6	0	0	0
P-0025859-T01-IM6	0	0	0
P-0025946-T01-IM6	0	0	0
P-0025993-T01-IM6	0	0	0
P-0026232-T01-IM6	0	0	0
P-0026490-T01-IM6	0	0	0
P-0026533-T01-IM6	0	0	0
P-0026539-T01-IM6	0	0	0
P-0027035-T01-IM6	0	0	0
P-0027075-T01-IM6	0	0	0
P-0027103-T01-IM6	0	0	0
P-0027163-T01-IM6	0	0	0
P-0027870-T01-IM6	0	0	0
P-0027999-T01-IM6	0	0	0
P-0028250-T01-IM6	0	0	0
P-0028308-T01-IM6	0	0	0
P-0028330-T01-IM6	0	0	0
P-0028432-T01-IM6	0	0	0
P-0028499-T01-IM6	0	0	0
P-0028513-T01-IM6	0	0	0
P-0028917-T01-IM6	0	0	0
P-0029267-T03-IM6	0	0	0
