Sample	Percent	Start	End
P-0000067-T02-IM5	0	0	0
P-0000199-T01-IM3	0	0	0
P-0000236-T01-IM3	0	0	0
P-0000269-T01-IM3	0	0	0
P-0000334-T01-IM3	0	0	0
P-0000633-T01-IM3	0	0	0
P-0000667-T01-IM3	0	0	0
P-0001285-T01-IM3	0	0	0
P-0001421-T01-IM3	0	0	0
P-0001457-T01-IM3	0	0	0
P-0001561-T01-IM3	0	0	0
P-0001634-T01-IM3	0	0	0
P-0001735-T01-IM3	0	0	0
P-0001747-T01-IM3	0	0	0
P-0001796-T01-IM3	0	0	0
P-0001799-T01-IM3	0	0	0
P-0001801-T01-IM3	0	0	0
P-0001848-T01-IM3	0	0	0
P-0002227-T01-IM3	0	0	0
P-0002285-T01-IM3	0	0	0
P-0002288-T01-IM3	0	0	0
P-0002302-T01-IM3	0	0	0
P-0002310-T01-IM3	0	0	0
P-0002497-T01-IM3	0	0	0
P-0002771-T01-IM3	0	0	0
P-0002802-T01-IM3	0	0	0
P-0003050-T01-IM5	0	0	0
P-0003102-T01-IM5	0	0	0
P-0003191-T01-IM5	0	0	0
P-0003539-T01-IM5	0	0	0
P-0003744-T01-IM5	0	0	0
P-0003763-T01-IM5	0	0	0
P-0003818-T01-IM5	0	0	0
P-0003873-T01-IM5	0	0	0
P-0003880-T01-IM5	0	0	0
P-0004524-T02-IM5	0	0	0
P-0004631-T01-IM5	0	0	0
P-0004822-T01-IM5	0	0	0
P-0004867-T01-IM5	0	0	0
P-0005224-T01-IM5	0	0	0
P-0005516-T01-IM5	0	0	0
P-0005531-T01-IM5	0	0	0
P-0005744-T01-IM5	0	0	0
P-0005745-T01-IM5	0	0	0
P-0005946-T01-IM5	0	0	0
P-0006340-T01-IM5	0	0	0
P-0006656-T01-IM5	0	0	0
P-0006797-T01-IM5	0	0	0
P-0006892-T01-IM5	0	0	0
P-0006984-T01-IM5	0	0	0
P-0007855-T01-IM5	0	0	0
P-0008052-T01-IM5	0	0	0
P-0009060-T01-IM5	0	0	0
P-0009394-T02-IM6	0	0	0
P-0009601-T01-IM5	0	0	0
P-0009840-T01-IM5	0	0	0
P-0010214-T01-IM5	0	0	0
P-0010705-T01-IM5	0	0	0
P-0012808-T01-IM5	0	0	0
P-0013279-T01-IM5	0	0	0
P-0013695-T01-IM5	0	0	0
P-0014146-T01-IM5	0	0	0
P-0014561-T01-IM6	0	0	0
P-0014697-T01-IM6	0	0	0
P-0014723-T01-IM6	0	0	0
P-0014861-T01-IM6	0	0	0
P-0015095-T01-IM6	0	0	0
P-0015507-T01-IM6	0	0	0
P-0015976-T01-IM6	0	0	0
P-0016322-T01-IM6	0	0	0
P-0016488-T01-IM6	0	0	0
P-0016553-T01-IM6	0	0	0
P-0017175-T01-IM6	0	0	0
P-0017434-T01-IM6	0	0	0
P-0017470-T01-IM6	0	0	0
P-0017516-T01-IM6	0	0	0
P-0017563-T01-IM5	0	0	0
